method,surfaceIfs,nestedIfs,surfaceSwitches,nestedSwitches,surfaceFors,nestedFors,surfaceForEachs,nestedForEachs,surfaceWhiles,nestedWhiles,surfaceDos,nestedDos,iterativeStmts,conditionalStmts
"org.jcodec.codecs.h264.decode.BlockInterpolator.getLuma32(byte[],int,byte[],int,int,int,int,int,int)",0,0,0,0,1,1,0,0,0,0,0,0,2,0
"org.jcodec.codecs.h264.decode.SliceReader.readResidualAC(boolean,boolean,int,MBType,int,int,int,int,int,int[])",1,2,0,0,0,0,0,0,0,0,0,0,0,3
org.jcodec.common.io.VLCBuilder.getVLC(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.jcodec.codecs.h264.encode.MBEncoderHelper.pubBlkOnePlane(byte[],int,byte[],int,int,int,int)",0,0,0,0,1,1,0,0,0,0,0,0,2,0
"org.jcodec.codecs.h264.encode.MBEncoderHelper.takeSubtract(byte[],int,int,int,int,int[],byte[],int,int)",1,0,0,0,0,0,0,0,0,0,0,0,0,1
org.jcodec.codecs.h264.encode.MBEncoderI16x16.save(),0,0,0,0,1,0,0,0,0,0,0,0,1,0
"org.jcodec.codecs.h264.decode.SliceReader.readLuma(MBlock,boolean,boolean,int,int)",0,2,0,0,1,0,0,0,0,0,0,0,1,2
"org.jcodec.codecs.h264.decode.MBlockSkipDecoder.predictPSkip(Frame[][],int,int,boolean,boolean,boolean,boolean,MvList,Picture)",1,1,0,0,1,0,0,0,0,0,0,0,1,2
"org.jcodec.codecs.h264.decode.SliceReader.readMBlock(MBlock,SliceType)",1,0,0,0,0,0,0,0,0,0,0,0,0,1
org.jcodec.codecs.h264.decode.BlockInterpolator.initSafe(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.jcodec.codecs.h264.H264Encoder.encodeSlice(SeqParameterSet,PictureParameterSet,Picture,ByteBuffer,boolean,int,SliceType,int)",2,3,0,0,1,1,0,0,0,0,0,1,3,5
"org.jcodec.codecs.h264.decode.BlockInterpolator.getChromaXX(byte[],int,int,byte[],int,int,int,int,int,int,int,int)",0,0,0,0,1,1,0,0,0,0,0,0,2,0
"org.jcodec.codecs.h264.decode.SliceReader.readMVD(int,boolean,boolean,MBType,MBType,PartPred,PartPred,PartPred,int,int,int,int,int,int)",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"org.jcodec.codecs.h264.decode.SliceReader._readChromaAC(boolean,boolean,int,int[],int,MBType,boolean,int[][])",0,2,0,0,1,0,0,0,0,0,0,0,1,2
"org.jcodec.codecs.h264.encode.MBDeblocker.filterBsChr(int,int,int,byte[],byte[],int,int,int,int)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.jcodec.codecs.h264.decode.Intra16x16PredictionBuilder.predictDC(int[][],boolean,boolean,byte[],byte[],int,byte[])",1,0,0,0,1,4,0,0,0,0,0,0,5,1
"org.jcodec.codecs.h264.decode.CoeffTransformer.dequantizeAC8x8(int[],int,int[])",1,2,0,0,0,4,0,0,0,0,0,0,4,3
"org.jcodec.codecs.h264.decode.MBlockDecoderBase.chromaAC(boolean,boolean,int,int,int[],int,int,MBType,boolean,int[][])",0,1,0,0,1,0,0,0,0,0,0,0,1,1
"org.jcodec.codecs.h264.decode.MBlockDecoderUtils.mergeResidual(Picture,int[][][],int[][],int[][])",0,0,0,0,1,1,0,0,0,0,0,0,2,0
"org.jcodec.codecs.h264.io.CAVLC.writeBlockGen(BitWriter,int[],VLC[],int,int,int[],VLC)",2,2,0,0,2,0,0,0,0,0,0,0,2,4
"org.jcodec.codecs.h264.decode.MBlockDecoderInter8x8.decode(MBlock,Frame[][],Picture,SliceType,boolean)",2,0,0,0,0,0,0,0,0,0,0,0,0,2
"org.jcodec.codecs.h264.io.CAVLC.writeLevels(BitWriter,int[],int,int)",0,5,0,0,1,1,0,0,0,0,0,0,2,5
"org.jcodec.codecs.h264.decode.BlockInterpolator.getLuma02Unsafe(byte[],int,int,byte[],int,int,int,int,int,int)",0,0,0,0,1,1,0,0,0,0,0,0,2,0
"org.jcodec.codecs.h264.encode.MBEncoderHelper.putBlkPic(Picture,Picture,int,int)",1,0,0,0,1,0,0,0,0,0,0,0,1,1
"org.jcodec.codecs.h264.decode.SliceReader.readIntra16x16(int,MBlock)",1,2,0,0,1,0,0,0,0,0,0,0,1,3
"org.jcodec.codecs.h264.decode.SliceDecoder.putMacroblock(Picture,Picture,int,int)",0,0,0,0,3,0,0,0,0,0,0,0,3,0
"org.jcodec.codecs.h264.io.CAVLC.codeTableLuma(boolean,MBType,int,boolean,MBType,int)",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"org.jcodec.codecs.h264.decode.BlockInterpolator.getLuma20UnsafeNoRound(byte[],int,int,int[],int,int,int,int,int,int)",0,0,0,0,1,1,0,0,0,0,0,0,2,0
"org.jcodec.codecs.h264.decode.SliceDecoder.decodeMBlockIInt(MBlock,Picture)",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"org.jcodec.codecs.h264.decode.SliceReader.readChromaResidual(MBlock,boolean,boolean,int)",1,1,0,0,0,0,0,0,0,0,0,0,0,2
"org.jcodec.codecs.h264.encode.MBDeblocker.filterBs4Chr(int,int,byte[],byte[],int,int,int,int)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.jcodec.codecs.h264.decode.MBlockDecoderBase.residualLuma4x4(MBlock),0,1,0,0,1,0,0,0,0,0,0,0,1,1
"org.jcodec.common.IntArrayList.fill(int,int,int)",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"org.jcodec.codecs.h264.decode.BlockInterpolator.getLuma02NoRoundInt(int[],int,int[],int,int,int,int,int,int)",0,0,0,0,1,1,0,0,0,0,0,0,2,0
"org.jcodec.codecs.h264.decode.Intra16x16PredictionBuilder.predictWithMode(int,int[][],boolean,boolean,byte[],byte[],byte[],int,byte[])",0,0,1,0,0,0,0,0,0,0,0,0,0,1
org.jcodec.codecs.h264.decode.FrameReader.readFrame(List<ByteBuffer>),0,2,0,0,0,0,1,0,0,0,0,0,1,2
"org.jcodec.codecs.h264.encode.MBDeblocker.deblockBorder(int[],int,byte[],int,byte[],int,int[][],int[][],boolean)",0,1,0,0,1,2,0,0,0,0,0,0,3,1
"org.jcodec.containers.mp4.boxes.NodeBox.findAllPath(Box,Class<T>,String[])",0,1,0,0,2,0,0,0,0,0,0,0,2,1
"org.jcodec.codecs.h264.decode.BlockInterpolator.getLuma00Unsafe(byte[],int,int,byte[],int,int,int,int,int,int)",0,0,0,0,1,1,0,0,0,0,0,0,2,0
"org.jcodec.codecs.h264.encode.MBEncoderI16x16.writeAC(CAVLC,int,int,BitWriter,int,int,int[][],int,MBType,MBType,int[])",0,0,0,0,1,0,0,0,0,0,0,0,1,0
"org.jcodec.scale.RgbToYuv420j.transform(Picture,Picture)",0,0,0,0,1,1,0,0,0,0,0,0,2,0
"org.jcodec.codecs.h264.decode.BlockInterpolator.getLuma10(byte[],int,byte[],int,int,int,int,int,int)",0,0,0,0,1,1,0,0,0,0,0,0,2,0
org.jcodec.common.model.Picture.getPlaneWidth(int),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.jcodec.scale.Yuv420pToRgb.transform(Picture,Picture)",2,3,0,0,1,2,0,0,0,0,0,0,3,5
"org.jcodec.codecs.h264.decode.ChromaPredictionBuilder.predictVertical(int[][],int,boolean,byte[],byte[])",0,0,0,0,1,1,0,0,0,0,0,0,2,0
org.jcodec.codecs.h264.decode.CoeffTransformer.idct8x8(int[]),0,0,0,0,3,0,0,0,0,0,0,0,3,0
"org.jcodec.codecs.h264.decode.MBlockSkipDecoder.decodeSkip(MBlock,Frame[][],Picture,SliceType)",1,0,0,0,0,0,0,0,0,0,0,0,0,1
org.jcodec.codecs.common.biari.MDecoder.decodeBin(int),1,2,0,0,0,0,0,0,0,0,0,0,0,3
org.jcodec.codecs.h264.decode.CoeffTransformer.reorderDC4x4(int[]),0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.jcodec.containers.mp4.demuxer.MP4DemuxerTrack.getNextFrame(ByteBuffer),7,1,0,0,0,0,0,0,0,0,0,0,0,8
"org.jcodec.common.dct.SimpleIDCT10Bit.idctCol(int[],int)",4,0,0,0,0,0,0,0,0,0,0,0,0,4
org.jcodec.common.model.Picture.getPlaneData(int),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.jcodec.codecs.h264.decode.SliceReader.read16x16AC(boolean,boolean,int,int,int[],int,int,int,int)",1,1,0,0,0,0,0,0,0,0,0,0,0,2
"org.jcodec.codecs.h264.decode.BlockInterpolator.getLuma02UnsafeNoRound(byte[],int,int,int[],int,int,int,int,int,int)",0,0,0,0,1,1,0,0,0,0,0,0,2,0
"org.jcodec.codecs.h264.decode.SliceReader.readPredictionI4x4Block(boolean,boolean,MBType,MBType,int,int,int)",2,0,0,0,0,0,0,0,0,0,0,0,0,2
"org.jcodec.codecs.h264.encode.MBEncoderI16x16.chroma(Picture,int,int,BitWriter,int,Picture)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.jcodec.codecs.h264.decode.SliceReader.readResidualLuma(MBlock,boolean,boolean,int,int)",1,0,0,0,0,0,0,0,0,0,0,0,0,1
org.jcodec.containers.mp4.demuxer.MP4DemuxerTrackMeta.fromTrack(AbstractMP4DemuxerTrack),3,2,0,0,0,2,0,0,0,0,0,0,2,5
org.jcodec.common.io.BitReader.read1Bit(),1,0,0,0,0,0,0,0,0,0,0,0,0,1
"org.jcodec.codecs.h264.decode.MBlockDecoderUtils.collectChromaPredictors(DecoderState,Picture,int)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.jcodec.codecs.h264.decode.BlockInterpolator.getLuma01(byte[],int,byte[],int,int,int,int,int,int)",0,0,0,0,1,1,0,0,0,0,0,0,2,0
"org.jcodec.codecs.h264.decode.BlockInterpolator.getLuma02(byte[],int,byte[],int,int,int,int,int,int)",0,0,0,0,1,1,0,0,0,0,0,0,2,0
org.jcodec.codecs.h264.io.model.MBType.isIntra(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.jcodec.codecs.h264.decode.BlockInterpolator.getLuma20NoRound(byte[],int,int[],int,int,int,int,int,int)",0,0,0,0,1,1,0,0,0,0,0,0,2,0
org.jcodec.common.IntArrayList.add(int),1,0,0,0,0,0,0,0,0,0,0,0,0,1
"org.jcodec.codecs.h264.decode.PredictionMerger.mergePrediction(SliceHeader,int,int,PartPred,int,byte[],byte[],int,int,int,int,byte[],Frame[][],int)",1,3,0,0,0,0,0,0,0,0,0,0,0,4
"org.jcodec.codecs.h264.decode.SliceReader.readChromaAC(boolean,boolean,int,int,MBType,int[],int,int,int)",1,2,0,0,0,0,0,0,0,0,0,0,0,3
"org.jcodec.codecs.h264.decode.BlockInterpolator.getChroma00(byte[],int,int,byte[],int,int,int,int,int,int)",0,0,0,0,1,0,0,0,0,0,0,0,1,0
"org.jcodec.codecs.h264.decode.ChromaPredictionBuilder.predictHorizontal(int[][],int,boolean,byte[],byte[])",0,0,0,0,1,1,0,0,0,0,0,0,2,0
"org.jcodec.codecs.h264.decode.BlockInterpolator.getLuma01Unsafe(byte[],int,int,byte[],int,int,int,int,int,int)",0,0,0,0,1,1,0,0,0,0,0,0,2,0
"org.jcodec.codecs.h264.decode.MBlockDecoderUtils.saveVect(MvList,int,int,int,int)",0,0,0,0,1,0,0,0,0,0,0,0,1,0
"org.jcodec.codecs.h264.decode.CoeffTransformer.quantizeDC4x4(int[],int)",1,0,0,0,0,2,0,0,0,0,0,0,2,1
"org.jcodec.codecs.prores.ProresDecoder.readACCoeffs(BitReader,int[],int[],int,int[],int,int)",0,3,0,0,0,0,0,0,1,0,0,0,1,3
org.jcodec.codecs.h264.H264Utils.gotoNALUnitWithArray(ByteBuffer),1,3,0,0,0,0,0,0,1,1,0,0,2,4
"org.jcodec.codecs.h264.decode.MBlockDecoderInter.predictInter16x8(MBlock,Picture,Picture[][],int,int,boolean,boolean,boolean,boolean,int,MvList,PartPred,PartPred,int)",2,0,0,0,2,0,0,0,0,0,0,0,2,2
org.jcodec.common.io.BitReader.readNBit(int),3,0,0,0,0,0,0,0,0,0,0,0,0,3
"org.jcodec.codecs.h264.encode.MBEncoderP16x16.chroma(Picture,int[],int[],int,int,BitWriter,int)",0,0,0,0,4,4,0,0,0,0,0,0,8,0
org.jcodec.common.model.Picture.fill(int),0,0,0,0,1,0,0,0,0,0,0,0,1,0
"org.jcodec.codecs.h264.decode.BlockInterpolator.getLuma20Unsafe(byte[],int,int,byte[],int,int,int,int,int,int)",0,0,0,0,1,1,0,0,0,0,0,0,2,0
"org.jcodec.codecs.h264.encode.MBEncoderHelper.takeExtendBorder(byte[],int,int,int,int,byte[],int,int)",0,0,0,0,2,4,0,0,0,0,0,0,6,0
"org.jcodec.codecs.h264.decode.BlockInterpolator.getLuma20(byte[],int,byte[],int,int,int,int,int,int)",0,0,0,0,1,1,0,0,0,0,0,0,2,0
"org.jcodec.codecs.h264.decode.SliceReader.readInter16x8(PartPred,PartPred,MBlock)",0,2,0,0,2,0,0,0,0,0,0,0,2,2
"org.jcodec.codecs.h264.io.write.CAVLCWriter.writeUE(BitWriter,int)",0,1,0,0,1,0,0,0,0,0,0,0,1,1
"org.jcodec.codecs.h264.decode.CAVLCReader.readZeroBitCount(BitReader,String)",1,0,0,0,0,0,0,0,1,0,0,0,1,1
"org.jcodec.codecs.h264.decode.BlockInterpolator.getLuma03Unsafe(byte[],int,int,byte[],int,int,int,int,int,int)",0,0,0,0,1,1,0,0,0,0,0,0,2,0
"org.jcodec.codecs.h264.decode.SliceReader.readRefIdx(boolean,boolean,MBType,MBType,PartPred,PartPred,PartPred,int,int,int,int,int,int)",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"org.jcodec.codecs.h264.decode.MBlockDecoderInter.decode8x16(MBlock,Picture,Frame[][],PartPred,PartPred)",0,0,0,0,1,0,0,0,0,0,0,0,1,0
org.jcodec.common.io.BitWriter.write1Bit(int),1,0,0,0,0,0,0,0,0,0,0,0,0,1
org.jcodec.codecs.h264.decode.aso.FlatMBlockMapper.leftAvailable(int),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.jcodec.codecs.h264.decode.MBlockDecoderInter8x8.decodeSub8x8(MBlock,int,Picture[],int,int,int,int,int,int,boolean,boolean,boolean,boolean,MvList,int,int,int,int,int,Picture,int,int)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.jcodec.codecs.h264.decode.MBlockDecoderUtils.saveMvsIntra(DeblockerInput,int,int)",0,0,0,0,1,1,0,0,0,0,0,0,2,0
"org.jcodec.codecs.h264.H264Encoder.copyCol(byte[],int,int,byte[])",0,0,0,0,1,0,0,0,0,0,0,0,1,0
org.jcodec.common.IntArrayList.size(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.jcodec.codecs.h264.decode.SliceReader.readCodedBlockPatternInter(boolean,boolean,int,int,MBType,MBType)",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"org.jcodec.codecs.h264.decode.MBlockDecoderInter.predictInter8x16(MBlock,Picture,Picture[][],int,int,boolean,boolean,boolean,boolean,MvList,int,PartPred,PartPred)",2,0,0,0,1,0,0,0,0,0,0,0,1,2
org.jcodec.common.model.Picture.getData(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.jcodec.codecs.h264.encode.MBDeblocker.filterBs4(int,int,byte[],byte[],int,int,int,int,int,int,int,int)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.jcodec.codecs.common.biari.MDecoder.decodeBinBypass(),2,0,0,0,0,0,0,0,0,0,0,0,0,2
org.jcodec.codecs.h264.decode.CoeffTransformer.fdct4x4(int[]),0,0,0,0,2,0,0,0,0,0,0,0,2,0
"org.jcodec.codecs.h264.io.CAVLC.readLumaDCBlock(BitReader,int[],int,boolean,MBType,boolean,MBType,int[])",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.jcodec.codecs.h264.decode.MBlockDecoderUtils.saveMvs(DeblockerInput,MvList,int,int)",0,0,0,0,1,1,0,0,0,0,0,0,2,0
"org.jcodec.codecs.h264.decode.ChromaPredictionBuilder.predictDCInside(int[][],int,int,int,boolean,boolean,byte[],byte[],byte[])",1,0,0,0,1,4,0,0,0,0,0,0,5,1
"org.jcodec.codecs.h264.decode.Intra4x4PredictionBuilder.predictVertical(int[],boolean,byte[],int,int,int,byte[])",0,0,0,0,1,0,0,0,0,0,0,0,1,0
"org.jcodec.codecs.prores.ProresDecoder.readCodeword(BitReader,Codebook)",1,1,0,0,0,0,0,0,0,0,0,0,0,2
"org.jcodec.codecs.h264.decode.BlockInterpolator.getLuma02NoRound(byte[],int,int[],int,int,int,int,int,int)",0,0,0,0,1,1,0,0,0,0,0,0,2,0
"org.jcodec.codecs.h264.encode.MBEncoderP16x16.encodeMacroblock(Picture,int,int,BitWriter,EncodedMB,EncodedMB,EncodedMB,int,int)",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"org.jcodec.codecs.h264.decode.BlockInterpolator.getLuma10Unsafe(byte[],int,int,byte[],int,int,int,int,int,int)",0,0,0,0,1,1,0,0,0,0,0,0,2,0
"org.jcodec.common.model.Picture.planeEquals(Picture,int)",0,1,0,0,1,1,0,0,0,0,0,0,2,1
"org.jcodec.codecs.h264.encode.MBEncoderI16x16.lumaDCPred(int,int,byte[][])",1,0,0,0,1,0,0,0,0,0,0,0,1,1
"org.jcodec.scale.RgbToBgr.transform(Picture,Picture)",1,0,0,0,1,0,0,0,0,0,0,0,1,1
"org.jcodec.codecs.h264.decode.MBlockDecoderIntra16x16.decode(MBlock,Picture)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.jcodec.codecs.h264.io.write.CAVLCWriter.writeSE(BitWriter,int)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.jcodec.codecs.h264.decode.BlockInterpolator.getChromaX0(byte[],int,int,byte[],int,int,int,int,int,int,int)",0,0,0,0,1,1,0,0,0,0,0,0,2,0
org.jcodec.containers.mkv.util.EbmlUtil.toHexString(byte[]),0,0,0,0,0,0,1,0,0,0,0,0,1,0
org.jcodec.common.model.Picture.getPlaneHeight(int),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.jcodec.codecs.h264.decode.ChromaPredictionBuilder.predictPlane(int[][],int,boolean,boolean,byte[],byte[],byte[],byte[])",0,0,0,0,3,1,0,0,0,0,0,0,4,0
"org.jcodec.common.model.Picture.createPicture(int,int,byte[][],ColorSpace)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.jcodec.common.model.Picture.getColor(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.jcodec.api.FrameGrab.detectDecoder(SeekableDemuxerTrack),0,0,1,0,0,0,0,0,0,0,0,0,0,1
"org.jcodec.common.logging.Logger.message(LogLevel,String,Object[])",3,2,0,0,0,0,1,0,0,0,0,0,1,5
"org.jcodec.codecs.h264.encode.MotionEstimator.sad(byte[],int,byte[],int,int)",0,0,0,0,1,1,0,0,0,0,0,0,2,0
"org.jcodec.codecs.h264.H264Encoder.writeSPS(ByteBuffer,SeqParameterSet)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.jcodec.codecs.h264.decode.SliceDecoder.decodeMBlockP(MBlock,Picture,Frame[][])",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"org.jcodec.codecs.h264.decode.Intra8x8PredictionBuilder.predictHorizontal(int[],boolean,byte[],byte[],int,int,int,byte[])",0,0,0,0,1,0,0,0,0,0,0,0,1,0
org.jcodec.common.io.BitReader.readFast16(int),2,0,0,0,0,0,0,0,0,0,0,0,0,2
org.jcodec.api.FrameGrab.createFrameGrab(SeekableByteChannel),1,0,1,0,0,0,0,0,0,0,0,0,0,2
"org.jcodec.codecs.h264.decode.Intra8x8PredictionBuilder.predictVertical(int[],boolean,boolean,byte[],byte[],int,int,int,byte[])",0,0,0,0,1,0,0,0,0,0,0,0,1,0
"org.jcodec.codecs.h264.decode.SliceDecoder.decode(MBlock,SliceType,Picture,Frame[][])",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"org.jcodec.codecs.h264.decode.MBlockDecoderBase.calcQpChroma(int,int)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.jcodec.codecs.h264.encode.MBEncoderHelper.takeSafe(byte[],int,int,int,int,byte[],int,int)",0,0,0,0,1,1,0,0,0,0,0,0,2,0
"org.jcodec.codecs.h264.decode.MBlockDecoderUtils.calcMVPredictionMedian(int,int,int,int,boolean,boolean,boolean,boolean,int,int)",3,0,0,0,0,0,0,0,0,0,0,0,0,3
"org.jcodec.codecs.h264.encode.MBEncoderI16x16.predictChroma(Picture,int[][],byte[][],int,int,int)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.jcodec.codecs.mpeg4.MPEG4Bitstream.initVLCTables(),0,0,0,0,2,2,0,0,0,0,0,0,4,0
"org.jcodec.common.dct.SimpleIDCT10Bit.idctRow(int[],int)",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"org.jcodec.common.dct.SimpleIDCT10Bit.idct10(int[],int)",0,0,0,0,2,0,0,0,0,0,0,0,2,0
"org.jcodec.codecs.prores.ProresDecoder.putBlock(byte[],byte[],int,int,int[],int,int,int)",1,0,0,0,1,3,0,0,0,0,0,0,4,1
"org.jcodec.scale.RgbToYuv420p.transform(Picture,Picture)",0,0,0,0,1,1,0,0,0,0,0,0,2,0
org.jcodec.common.ArrayUtil.toByteArrayShifted(int...),0,0,0,0,1,0,0,0,0,0,0,0,1,0
"org.jcodec.codecs.h264.decode.PredictionMerger.weightPrediction(SliceHeader,int,int,byte[],int,int,int,int,byte[])",1,0,0,0,0,0,0,0,0,0,0,0,0,1
org.jcodec.containers.mp4.demuxer.AbstractMP4DemuxerTrack.nextChunk(),2,0,0,0,0,0,0,0,0,0,0,0,0,2
"org.jcodec.common.tools.MathUtil.toSigned(int,int)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.jcodec.common.io.BitReader.checkNBit(int),1,0,0,0,0,0,0,0,0,0,0,0,0,1
"org.jcodec.codecs.h264.decode.BlockInterpolator.getLuma32Unsafe(byte[],int,int,byte[],int,int,int,int,int,int)",0,0,0,0,1,1,0,0,0,0,0,0,2,0
org.jcodec.containers.mp4.boxes.Header.getFourcc(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.jcodec.common.IntIntMap.put(int,int)",3,0,0,0,0,0,0,0,0,0,0,0,0,3
"org.jcodec.codecs.h264.decode.SliceReader.setZeroCoeff(int,int,int)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.jcodec.codecs.raw.RAWVideoEncoder.encodeFrame(Picture,ByteBuffer)",1,0,0,0,0,6,0,0,0,0,0,0,6,1
"org.jcodec.codecs.h264.decode.SliceDecoder.fillCoeff(MBlock,int,int)",0,0,0,0,1,0,0,0,0,0,0,0,1,0
"org.jcodec.codecs.h264.decode.SliceHeaderReader.readPart2(SliceHeader,NALUnit,SeqParameterSet,PictureParameterSet,BitReader)",13,8,0,1,0,0,0,0,0,0,0,0,0,22
org.jcodec.common.io.FileChannelWrapper.read(ByteBuffer),0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.jcodec.common.model.Picture.getCroppedWidth(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.jcodec.codecs.h264.io.model.NALUnit.read(ByteBuffer),0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.jcodec.common.IntObjectMap.size(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.jcodec.codecs.h264.io.CABAC.readCodedBlockFlagLumaAC(MDecoder,BlockType,int,int,int,MBType,MBType,boolean,boolean,int,int,int,MBType)",2,0,0,1,0,0,0,0,0,0,0,0,0,3
org.jcodec.common.IntArrayList.toArray(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.jcodec.codecs.h264.decode.BlockInterpolator.getLuma21(byte[],int,byte[],int,int,int,int,int,int)",0,0,0,0,1,1,0,0,0,0,0,0,2,0
"org.jcodec.codecs.h264.encode.MBEncoderP16x16.writeAC(int,int,int,BitWriter,int,int,int[][],int)",0,0,0,0,1,0,0,0,0,0,0,0,1,0
"org.jcodec.codecs.h264.decode.SliceReader.readChromaDC(int,boolean,boolean,int[],int,MBType)",1,1,0,0,0,0,0,0,0,0,0,0,0,2
"org.jcodec.platform.Platform.arrayEqualsByte(byte[],byte[])",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.jcodec.codecs.aac.AACUtils.streamInfoToADTS(ByteBuffer,boolean,int,int)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.jcodec.codecs.h264.decode.Intra4x4PredictionBuilder.predictVerticalRight(int[],boolean,boolean,byte[],byte[],byte[],int,int,int,byte[])",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.jcodec.codecs.h264.decode.CoeffTransformer.quantizeAC(int[],int)",1,0,0,0,0,2,0,0,0,0,0,0,2,1
"org.jcodec.codecs.h264.decode.deblock.DeblockingFilter.getIdxBeta(int,int)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.jcodec.codecs.h264.io.CAVLC.getCoeffTokenVLCForLuma(boolean,MBType,int,boolean,MBType,int)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.jcodec.codecs.common.biari.MDecoder.decodeFinalBin(),1,0,0,0,0,0,0,0,0,0,0,0,0,1
"org.jcodec.common.io.VLCBuilder.set(int,String)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.jcodec.codecs.mpeg4.MPEG4DCT.idctRows(short[]),0,1,0,0,1,0,0,0,0,0,0,0,1,1
org.jcodec.common.io.BitReader.check16Bits(),1,0,0,0,0,0,0,0,0,0,0,0,0,1
"org.jcodec.codecs.h264.decode.MBlockDecoderIntra16x16.residualLumaI16x16(MBlock,boolean,boolean,int,int)",0,1,0,0,1,0,0,0,0,0,0,0,1,1
org.jcodec.codecs.h264.decode.SliceReader.getNALUnit(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.jcodec.codecs.h264.decode.SliceReader.readResidualInter(MBlock,boolean,boolean,int,int)",3,0,0,0,0,0,0,0,0,0,0,0,0,3
"org.jcodec.codecs.h264.decode.BlockInterpolator.getLuma23Unsafe(byte[],int,int,byte[],int,int,int,int,int,int)",0,0,0,0,1,1,0,0,0,0,0,0,2,0
"org.jcodec.codecs.h264.io.CAVLC.writeChrDCBlock(BitWriter,int[],VLC[],int,int,int[])",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.jcodec.codecs.h264.encode.MBEncoderHelper.putBlk(byte[],int[],byte[],int,int,int,int,int)",0,0,0,0,1,1,0,0,0,0,0,0,2,0
"org.jcodec.codecs.h264.encode.MBEncoderP16x16.median(int,int,int,int,boolean,boolean,boolean,boolean)",2,0,0,0,0,0,0,0,0,0,0,0,0,2
"org.jcodec.common.model.Picture.cropSub(byte[],int,int,int,int,int,int,byte[])",0,0,0,0,1,1,0,0,0,0,0,0,2,0
org.jcodec.codecs.h264.decode.SliceReader.readMBlockI(MBlock),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.jcodec.codecs.h264.decode.ChromaPredictionBuilder.predictDCTopBorder(int[][],int,int,int,boolean,boolean,byte[],byte[],byte[])",1,0,0,0,1,2,0,0,0,0,0,0,3,1
"org.jcodec.codecs.mpeg4.MPEG4Interpolator.fulpel16x16(byte[],byte[],int,int,int,int,int)",1,0,0,0,0,4,0,0,0,0,0,0,4,1
"org.jcodec.codecs.h264.decode.MBlockDecoderUtils.savePrediction8x8(DecoderState,int,MvList)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
